Ticker,Buy/Sell,Date,Price,P/E Ratio,Fwd P/E Ratio,P/B Ratio,RSI,Upper BB,Bollinger %b,Lower BB,vol,Z Score,MACD,VWAP, OBV,Stoch,Awesome Oscillator,Ultimate Oscillator,TSI,Acum/Dist
MAS,Buy,2023-08-18,56.24,0,0,0,25.63636994,62.59150121,0.01211273,56.64449879,1.486750607,-1.902134753,-0.540946222,59.00829991,-2525500,10.51625239,-1.007147059,33.68738878,-4.586861078,8049990.914
DPZ,Buy,2023-08-18,380.45,0,0,0,20.76275423,408.2578138,-0.153474059,382.3741862,6.470906875,-2.547710903,-4.567874354,395.1062597,573300,5.037878788,5.022470588,38.17987221,20.24141587,-4632696.238
SNA,Buy,2023-08-18,264.88,15.575693,14.365782,3.0361283,43.12410253,276.4627861,0.243154494,265.9172139,2.63639307,-1.00136813,-0.525297056,270.895624,1224500,32.62222222,-9.673617647,45.46898591,-17.74026368,3567915.913
UAL,Buy,2023-08-18,48.79,5.3746867,3.7102075,1.508883,17.41650447,56.32416573,-0.052644819,49.36883427,1.738832866,-2.154606157,-0.514276866,52.24161031,302138200,8.647798742,-3.018852941,35.68036419,-16.09933773,179882865.9
POOL,Buy,2023-08-18,347.72,30.12734,27.304821,11.750957,12.2240604,399.3627185,-0.120045243,354.2022815,11.29010926,-2.417381389,-4.47938182,373.8155149,5857600,11.58006363,-9.799441176,33.11643202,-5.911663044,8702362.954
BLDR,Buy,2023-08-18,128.95,16.125523,13.162568,4.962019,29.64458934,157.5146855,0.025118243,133.2383145,6.069092774,-1.851429928,-2.282131928,145.3555583,85799500,20.371669,0.9765,39.06242038,6.456898362,38664954.89
OTIS,Buy,2023-08-18,83.18,0,0,0,14.4601718,92.40509123,-0.020723622,83.79490877,2.152545617,-2.030154421,-0.685983052,87.41178467,-4780500,7.096774194,-2.502823529,32.13673285,-14.98692797,42818412.43
VMC,Buy,2023-08-18,211.64,37.581562,27.035715,4.676964,16.16674389,230.8420205,-0.162218516,214.2179795,4.156010233,-2.581803075,-1.727980186,222.4113072,14615600,16.43389199,-1.915,40.56598755,-1.152068871,19739238.22
AME,Buy,2023-08-18,152.56,31.84155,24.179144,4.7841496,32.35974705,160.9254257,0.018895139,153.4785743,1.86171285,-1.875692054,-0.717205872,157.6774889,23186800,9.730171709,-1.981529412,3.482759831,-6.065777058,-410018293.8
WMT,Buy,2023-08-18,51.77,31.759163,23.51163,5.8371825,42.98761913,53.94314293,0.175946496,52.34585707,0.399321464,-1.263393144,-0.167709976,53.07270094,481026600,37.45173745,0.378941176,33.2153969,9.444523973,59889415.1
WAT,Buy,2023-08-18,272.05,32.674053,26.950493,18.203611,21.4987587,300.539366,-0.026593006,270.399634,7.534933014,-2.053037495,-2.880205898,286.8405293,-13415000,7.095410628,0.948735294,35.41357071,3.61165856,7794082.907
ON,Buy,2023-08-18,89.04,16.687117,15.813953,4.4707427,25.89011888,109.9280278,0.072408085,88.98697219,5.235263905,-1.667060182,-1.716940526,98.63441457,-74034300,10.10587103,-6.010823529,35.04668965,-9.714610564,178387272.6
CVS,Buy,2023-08-18,66.8,11.737249,8.245386,1.2792265,14.34555045,78.81261806,-0.195938847,68.62638194,2.54655903,-2.713269128,-0.972090555,71.68899863,-184656300,17.1630094,-1.631205882,35.20890382,-8.922565573,-119300327.2
MLM,Buy,2023-08-18,428.47,30.865805,25.167301,4.58443,21.36197906,468.9369304,-0.146442735,435.5170696,8.35496518,-2.520297757,-3.241888781,451.1012791,5653200,13.23529412,-3.612588235,41.58106013,-2.832739799,9642669.854
FSLR,Buy,2023-08-18,180.76,20.950905,7.6095734,2.5908706,24.44726841,213.6021059,-0.066890792,183.4918941,7.527552968,-2.210147185,-2.229248264,197.2989332,73898000,7.593081208,-2.328147059,40.20386039,-4.333884179,75673786.52
PAYX,Buy,2023-08-18,120.46,27.03111,24.231075,12.418581,23.51565005,128.1360509,-0.071183655,120.8909491,1.81127543,-2.226883848,-0.926753789,123.7332707,-14307900,3.703703704,1.247117647,35.74363372,11.13788272,35827732.04
AOS,Buy,2023-08-21,68.87,23.11924,19.702078,6.823708,11.27711347,74.79181578,0.017214074,68.07218422,1.679907892,-1.882246053,-0.521820042,71.46469972,-33705900,2.106969206,-2.957588235,-11.81539624,-20.31575494,-859088051.7
PTC,Buy,2023-08-21,140.4,94.116165,30.449348,7.9308,37.34063353,147.4240777,0.141839504,139.8229223,1.900288828,-1.396366679,-0.526532088,142.914254,-3122500,26.14555256,-0.285176471,42.64297096,-1.963741446,24966239.58
TECH,Buy,2023-08-21,78.56,54.050358,37.19307,6.012805,26.93526428,86.524962,0.006767875,78.322038,2.050730999,-1.922972833,-0.632185008,82.00485706,3057900,11.84210526,-1.896147059,30.96191304,-7.314586474,-133724283.3
DE,Buy,2023-08-21,396.02,10.92803,13.638182,4.7292695,11.44997357,452.9299416,-0.226620781,401.4990584,12.85772079,-2.832889327,-5.43163651,420.2947767,18496000,9.467667024,-8.690411765,30.7076371,-6.712593469,3588371.441
ACN,Buy,2023-08-21,304.22,34.589436,27.543911,8.771946,41.07611155,320.4344673,0.179335981,300.3685327,5.016483645,-1.2501785,-1.38983299,310.1389163,-5877500,14.38041815,-6.622558824,9.445611209,-8.553133324,-1624274767
PKG,Buy,2023-08-22,145.53,22.132076,18.563799,4.1765137,19.50814562,157.3170421,0.030879015,144.5229579,3.19852104,-1.828970304,-1.554356639,151.4410438,-3362300,2.580645161,2.180617647,27.78636112,17.24595121,16762987.65
PHM,Buy,2023-08-22,77.96,9.458191,8.613053,2.2692378,32.95756317,87.81631887,0.062853889,78.11268113,2.425909433,-1.704309297,-0.988612154,82.13425164,125579400,19.97816594,-1.354735294,41.6059123,-0.188913813,68507214.25
JNJ,Buy,2023-08-22,166.86,30.946257,14.604166,5.6429367,23.84807465,176.6133947,-0.059309507,166.4776053,2.533947357,-2.180589894,-0.940709785,171.5168271,-526257800,5.776515152,3.152588235,37.76856647,11.16655184,-138636022.9
IVZ,Buy,2023-08-22,15.06,0,0,0,16.4744827,17.48615733,0.031573219,14.83484267,0.662828667,-1.826263799,-0.17382594,16.09916213,-72137000,4.782608696,-1.545882353,30.41783398,-25.40675318,52728084.43
WHR,Buy,2023-08-22,133.62,12.446736,7.277964,2.530213,41.22486995,147.1063626,0.203792332,133.0246374,3.520431306,-1.15483009,-0.623793354,138.6468464,-6823100,25.59474979,-10.11579412,37.18497804,-25.10452913,-14668516.91
WRB,Buy,2023-08-23,60.63,16.819801,12.967939,2.9228175,30.72738228,64.04193698,0.090075726,60.63806302,0.850968489,-1.598179038,-0.365599843,62.51472665,34442900,16.09498681,-0.028735294,29.04656079,6.249151437,19150347.87
DD,Buy,2023-08-23,74.66,66.19266,17.343752,1.2781675,38.78596447,78.73891341,0.143953977,73.75808659,1.245206704,-1.388122947,-0.496114025,76.0614688,-56100900,15.33742331,-0.369529412,34.19398231,4.29690902,31631737.47
BK,Buy,2023-08-23,42.95,14.36951,9.473595,1.1559168,36.7896511,45.91404744,0.118600139,42.29595256,0.904523719,-1.486970404,-0.30578642,44.64521989,-25444600,0.265957447,-1.2105,-9.523731301,-6.436211604,-7990713133
FDX,Buy,2023-08-23,258.76,14.988137,11.69366,2.3592567,35.07072896,270.802302,0.104072726,259.116698,2.921401025,-1.543608687,-1.621396404,264.2799966,1726200,26.4957265,-0.815705882,42.19921786,9.603759044,54071631.34
KMX,Buy,2023-08-23,78.76,25.920126,23.515942,2.1210456,24.74561472,87.03186251,-0.020282185,79.27513749,1.939181257,-2.028433384,-0.71889515,82.91707832,-14042100,14.15204678,-2.512323529,50.33216021,-6.118463987,45149979.49
BBY,Buy,2023-08-23,73.91,13.450705,11.352155,5.40273,22.84424011,82.4720048,-0.013201523,72.8319952,2.410002402,-2.000827881,-0.607724249,77.47057858,58387000,-11.51898734,-3.747882353,-7.155405664,-22.46797261,-4090747720
ADM,Buy,2023-08-23,80.55,7.636996,9.354344,1.1644577,28.01109736,86.06397208,0.05346406,79.44102792,1.655736042,-1.74091759,-0.738344616,83.66871426,63522600,2.368421053,-1.043382353,-9.305128289,5.35114104,-3727950614
CPRT,Sell,2023-08-24,45.3,38.95,33.869564,7.722702,39.57569721,45.06937141,0.056032723,42.89362859,0.543935706,-1.730903099,-0.009705301,43.85924993,96018700,9.230769231,-0.870205882,43.11704575,-9.065992827,87323062.73
NDAQ,Sell,2023-08-24,52.7,28.860577,19.364517,3.192236,69.33158639,52.78166026,0.891818986,48.95733974,0.956080128,1.527591629,0.236520653,51.27754661,4712900,72.52475248,1.299794118,58.69730923,13.66911323,43496935.34
LULU,Buy,2023-08-25,362.06,58.165188,32.19128,16.389545,33.20897162,391.6845721,-0.061772412,366.7744279,6.22753603,-2.190192066,-2.164973877,377.215081,47108800,16.59488946,-6.287176471,47.26737002,-6.231527156,6824400.033
EOG,Buy,2023-08-25,126.41,9.293846,10.12741,2.4983974,38.0367347,133.4484923,0.106754891,126.2385077,1.802496149,-1.53315168,-0.944997212,129.3531117,-59592300,28.74845105,1.118588235,48.85808404,12.02580409,22574439.86
HLT,Buy,2023-08-25,147.34,0,0,0,24.25026818,157.6036257,0.015715097,146.7153743,2.72206283,-1.888090143,-0.990490493,152.011078,-9063000,5.597014925,-2.700852941,35.81636407,-4.037338986,1668812.769
DIS,Buy,2023-08-25,83.07,68.90184,20.64522,2.0974097,29.67212508,91.00080773,0.072417489,82.66619227,2.083653863,-1.667023521,-0.40025645,87.46033232,-239814700,8.937437934,-2.1615,34.05973663,-13.26355013,-192845420.7
BA,Buy,2023-08-25,218.41,0,0,0,40.95111655,243.7969704,0.142006797,219.7820296,6.003735219,-1.39571445,-2.098528294,228.2460022,169948800,36.68989547,-1.802617647,47.94026511,2.252475759,249796194.4
ELV,Buy,2023-08-28,453.21,20.078844,12.200048,3.0050879,34.2717856,476.0028226,0.075487538,452.3721774,5.907661284,-1.655054264,-2.156904087,463.3714771,-13198500,19.38069217,-3.411029412,41.75356016,-1.635057646,-4256501.021
SHW,Buy,2023-08-28,264.57,36.75918,26.781275,23.18733,35.17049678,279.7443401,0.090116974,264.8646599,3.719920026,-1.598018226,-1.481693505,271.2590923,-5769900,14.89361702,-2.448823529,41.77462932,0.828518737,-1298024.178
ADSK,Sell,2023-08-28,217.23,61.784695,28.34907,29.794647,77.09714868,216.5272901,1.04077529,195.7497099,5.194395031,2.108330216,1.336600674,207.2648295,-8595000,94.29065744,0.281882353,54.94775961,2.89203877,16171944.1
AON,Sell,2023-08-28,331.94,0,0,0,74.22984874,330.1449886,1.0142805,310.2730114,4.9679943,2.005034506,1.740162249,322.5622064,10855700,80.44933078,-0.098882353,40.37232786,0.723178883,-376843563.7
HUBB,Sell,2023-08-28,323.15,27.555475,22.088367,7.235596,77.99877519,323.9378599,1.089752805,296.5101401,6.856929956,2.299279722,2.499538706,311.881423,10398539,85.78447429,0.166411765,57.97217295,1.400378904,8678410.388
BSX,Sell,2023-08-29,53.8,61.79439,25.929413,5.026226,88.45588004,53.40980583,1.30082122,48.88219417,1.131902916,3.122175896,0.409803239,51.77918824,180948600,96.08247423,0.085264706,66.23758643,3.627737735,171649346.8
JBL,Sell,2023-08-29,112,25.146257,13.857545,7.5036793,84.33566675,113.3372738,1.166695474,99.56872624,3.442136882,2.599257469,0.856629227,107.4494501,29000200,99.8687664,-1.324852941,65.13361937,2.40324296,40152373.18
ICE,Sell,2023-08-29,117.58,32.689735,20.690332,3.0518482,83.48530315,117.6358223,1.177426382,111.8071777,1.457161173,2.641094253,0.376502244,114.7279284,-11986800,98.98819562,0.911088235,65.24216144,11.54883766,18652593.66
HCA,Sell,2023-08-30,280.13,0,0,0,71.07441104,280.3583278,0.977321074,263.1476722,4.302663924,1.860940139,1.732145878,272.5374311,24667200,88.39336764,0.608970588,44.0886586,-3.309719157,-6661769.579
VZ,Sell,2023-08-30,34.89,14.592728,8.538299,1.8253355,83.62239323,34.39297001,1.12484007,32.12702999,0.566485007,2.436075065,0.239974418,33.45361983,-134134600,85.77981651,0.383529412,65.33050536,0.116248519,-80599928.07
ROK,Sell,2023-08-30,312,27.09705,21.111195,9.045835,60.98869548,314.6424542,0.827830847,286.5355458,7.026727096,1.278119938,2.731570145,301.1457057,6796000,72.62064343,-7.780441176,54.29424774,-11.14249327,16624066.62
T,Sell,2023-08-30,14.88,8.796954,7.534783,1.1995571,76.7498549,14.11892816,1.141828973,13.31407184,0.201214078,2.50231,0.096899388,14.07625374,-51008423,28.03738318,0.065852941,8.803748186,-5.130330168,-1.56202E+11
EFX,Sell,2023-08-30,205.57,59.943054,27.241201,7.138594,86.75053794,205.4717287,1.136064093,188.4802713,4.247864355,2.479834364,2.412119522,195.7801763,10486500,98.15595364,-3.724352941,66.03716075,-17.65909556,11665497.56
NVDA,Sell,2023-08-30,490.44,71.897736,28.715767,49.1767,74.43691404,494.2609931,0.994049804,406.4490069,21.95299656,1.926160736,4.480143251,457.3442902,1478165900,89.93470618,21.82982353,51.8229874,16.1406275,1245219623
GNRC,Sell,2023-08-30,122.32,35.53354,14.56875,2.9949892,61.0117754,120.9015617,0.905725269,104.8174383,4.021030864,1.581808301,1.748938038,114.0492606,-37211900,81.92026951,-9.361,54.51934518,-14.77468012,-13019960.83
PCAR,Buy,2023-08-31,83.1,13.017123,13.399529,3.7579093,26.98456734,86.68068196,-0.067968649,82.51331804,1.041840982,-2.214349445,-0.377318543,83.97337981,170264350,17.96536797,-1.854029412,44.7513161,-7.109317386,85634860.89
GWW,Sell,2023-08-31,726.8,26.592827,22.475868,15.262183,50.62236171,723.5023685,0.623195323,698.8596315,6.160684258,0.48030379,2.71300455,711.4330278,5875900,53.4152615,-10.66164706,44.57809895,-14.71082988,7936654.076
ANSS,Sell,2023-08-31,317.13,58.113243,30.914736,5.3779926,77.64074257,317.5757459,1.056337811,286.9432541,7.658122949,2.16900409,3.451163145,302.3796511,2385200,93.94658754,-6.324058824,58.77751043,-8.701735884,9773816.318
SNPS,Sell,2023-08-31,457.55,62.466297,35.734516,12.926327,74.34915252,458.3440231,1.027130341,418.7319769,9.903011557,2.055132409,2.900236708,439.6939927,8976900,88.82534096,4.468558824,50.61122834,8.300689503,12905688.86
CMG,Sell,2023-08-31,1945.85,59.873848,41.013405,23.84701,67.81319684,1929.683128,0.984508928,1820.056872,27.40656375,1.888963551,15.05870748,1877.35709,9383300,78.10346332,-35.55611765,53.06823141,-13.42910867,4780832.969
LOW,Sell,2023-08-31,230.85,0,0,0,71.11603883,230.4794131,1.013031517,216.2585869,3.55520656,2.000165076,0.888976344,224.5815814,85869800,91.33504493,-0.710705882,46.10682919,2.81593869,28036635.53
IRM,Sell,2023-08-31,63.39,128.07938,37.70561,111.45029,80.28115793,63.57206777,1.007183626,57.90493223,1.416783886,1.977365799,0.351380253,60.75532814,52888900,96.49737303,1.260794118,61.22052659,16.38488587,48805720.97
APD,Sell,2023-08-31,296.48,23.703632,18.47541,3.7058518,81.51840696,291.2647373,1.051699945,276.8132627,3.612868666,2.150922361,1.260195952,286.9252892,-7286900,66.58081133,-0.859617647,18.12623194,0.250903849,-1380837750
EQIX,Sell,2023-08-31,788.58,86.92218,67.69394,6.7598176,59.33741996,794.1289916,0.765065721,741.3700084,13.18974581,1.033416428,3.77742457,769.4907892,6518000,71.45478812,-0.388235294,44.03391435,-0.948810582,8733914.221
TYL,Sell,2023-08-31,399.07,111.09327,41.795322,6.17247,78.50878307,397.4991965,1.044331587,367.0298035,7.617348257,2.122195212,3.168126301,382.2427757,448900,88.86804253,-2.205147059,58.71414312,-3.745315498,4620431.475
RSG,Buy,2023-09-01,144.43,33.68739,27.461998,5.4989557,39.7098216,149.0046515,0.166211176,144.0313485,1.243325761,-1.301348408,-0.128562645,146.1373474,973700,17.25663717,-3.463794118,35.90102711,-17.67324014,6122348.262
CNC,Buy,2023-09-01,61.95,15.763637,10.267105,1.6139908,20.61332004,67.44443097,-0.007957394,61.23956903,1.551215483,-1.980382503,-0.236666777,63.48612413,-70151800,7.787610619,-3.095558824,30.31641981,-23.77215206,-63154150.34
HUM,Buy,2023-09-01,464,17.358679,14.048583,2.6080227,13.7540531,507.0282375,-0.104594095,464.4147625,10.65336877,-2.357141722,-4.226217137,481.7818274,21069100,10.6654301,-1.419823529,29.61205606,-0.143225658,-12618342.18
LH,Buy,2023-09-01,208.8,50.468822,13.598631,2.3282053,18.4061224,219.3965787,-0.138543454,207.9774213,2.854789328,-2.48950069,-1.080123157,213.3293466,16950757,5.031446541,-4.038147059,28.49985473,-9.554761612,24677568.85
KO,Buy,2023-09-01,60,24.388664,20.08,10.003322,20.57687759,61.47155867,-0.163442847,59.58644133,0.471279334,-2.586576394,-0.088996483,60.3665343,314910700,9.644670051,-0.952029412,32.1603692,-16.01327455,143093034.9
CRM,Sell,2023-09-01,223.5,73.03103,27.818182,4.981523,78.80860934,220.3330813,1.074978201,200.5229187,4.952540656,2.241677711,1.845681746,213.6474838,13794600,74.60650577,-0.338970588,53.11157722,-0.146215506,83008325.65
AAPL,Sell,2023-09-01,189.49,26.866253,24.127096,36.042145,78.56523549,187.8964608,1.075867117,170.3795392,4.379230406,2.245143345,1.709977968,179.8261172,773998400,94.71046771,-0.245970588,48.44468057,-0.16002419,-18988420446
JNPR,Sell,2023-09-01,29.22,38.94737,15.04065,2.63777,80.66607724,29.12025833,1.106512737,27.03874167,0.520379163,2.364621965,0.23575349,28.15636414,-10686200,98.22222222,0.169294118,60.32567787,-2.347242878,76619186.39
BX,Sell,2023-09-01,107.2,67.70109,20.255283,13.145843,65.6883613,104.756039,0.841449704,93.05696102,2.924769492,1.331216019,0.622480022,100.6578467,-34840800,62.56157635,1.671235294,17.96055697,14.23600403,-4667103741
AVGO,Sell,2023-09-01,901.87,48.053513,22.758184,21.835497,48.60792624,904.5357589,0.608910224,801.1562411,25.84487945,0.424610222,4.926461842,867.5019092,12811900,46.40458494,5.500470588,26.21474802,4.616411455,-2177773712
CMS,Buy,2023-09-05,55.18,20.0897,16.750694,2.4323237,17.32910201,58.19271403,-0.142307255,55.21528597,0.744357017,-2.504174688,-0.062048379,56.38578139,25772400,15.54252199,-2.366970588,35.48717803,-26.2062179,-12011078.12
WBD,Buy,2023-09-05,11.59,0,0,0,25.89667615,14.50069671,0.032492301,11.50730329,0.748348357,-1.822680557,-0.138675666,12.4177449,-673325900,14.08450704,-0.455147059,41.62158157,-11.8028176,32004080.32
TSN,Buy,2023-09-05,52.5,0,0,0,24.55442934,55.54325114,-0.114224567,52.45474886,0.772125569,-2.394688213,-0.280211878,53.89270634,-63686300,6.031746032,-0.655764706,33.674929,-4.038574988,-29837361
AEE,Buy,2023-09-05,78.32,16.81507,15.000001,1.7281836,15.95552961,80.5925009,-0.207357876,76.7734991,0.95475045,-2.757788699,-0.113068219,79.45791656,-6935100,-12.95896328,-2.902029412,-10.79702156,-25.11578891,-2190508871
FOX,Buy,2023-09-05,28.64,0,0,0,27.18675822,33.18678284,0.036303986,28.84121716,1.086391419,-1.807819875,-0.208525576,30.48051836,-49099200,14.57142857,-1.067088235,33.71993294,-20.73767625,-6738652.824
FOXA,Buy,2023-09-05,30.9,17.502924,7.9813333,1.390864,31.47341687,35.28252388,0.038972521,31.22447612,1.014511939,-1.797416009,-0.192294622,32.70465339,-53676000,16.10942249,-0.804588235,34.48897041,-16.06122652,-24028315.68
LULU,Sell,2023-09-05,400,58.165188,32.19128,16.389545,75.70391065,400.9560934,1.03430202,359.8499066,10.27654668,2.083092762,2.668598726,382.3156399,57379200,89.11521324,4.743852941,68.1725316,7.883300369,12919865.14
NVR,Sell,2023-09-05,6490.26,16.447369,15.332489,5.5813212,43.86200467,6452.029598,0.488585137,5923.080402,132.2372988,-0.044503329,25.88985185,6197.654317,267400,40.15304699,99.72373529,53.51013862,5.017493509,195153.5214
INTC,Sell,2023-09-05,36.58,112.15,20.026787,1.7962681,79.13053523,36.71254724,1.012459082,31.78245276,1.23252362,1.997933314,0.329151892,34.09471661,-956700,87.01298701,0.839852941,66.53626654,8.064070731,539159197.6
DUK,Buy,2023-09-06,86.91,17.914019,15.164556,1.567191,31.11809914,94.16096825,0.095272994,86.70303175,1.864484125,-1.577916358,-0.353471224,89.51063833,13189400,23.57723577,-3.152588235,32.6352199,-19.34359859,-50768795.31
LNT,Buy,2023-09-06,49.35,17.838129,15.072948,1.8739372,33.12309061,50.86784615,0.117543373,48.33815385,0.632423076,-1.491090435,-0.043713711,49.9572391,5386700,4.460966543,-1.989588235,-6.965245518,-26.20900325,-2694323586
ED,Buy,2023-09-06,86.83,12.59362,16.214287,1.4823521,25.08463862,91.58004142,-0.007642348,86.77495858,1.201270709,-1.979154226,-0.151693879,89.05476545,-37692500,11.8,-3.066529412,39.02252955,-20.18377255,-23318347.82
EIX,Buy,2023-09-06,67.34,22.311897,12.457809,1.9265903,31.2653083,71.02096201,0.02829084,67.59203799,0.857231007,-1.839060867,-0.206860954,69.0734818,28967500,23.39901478,-1.586352941,36.26682398,-12.19143748,37487600.1
ETR,Buy,2023-09-06,92.87,9.311711,13.371281,1.5045124,40.23834005,97.71614707,0.165300811,93.03685293,1.169823536,-1.304897665,-0.055024201,95.50059642,-11780200,30.14705882,-3.214411765,41.64023127,-20.34796307,8511583.641
CNP,Buy,2023-09-06,27.39,20.817518,16.390804,1.8622266,19.24427845,29.07221746,0.045876051,27.25578254,0.454108728,-1.770501095,-0.046472452,27.97559192,-135043100,14.59854015,-1.256088235,31.21515984,-31.68060933,-10822617.19
GWW,Buy,2023-09-06,693.48,26.592827,22.475868,15.262183,29.14086243,725.1583447,0.003087834,693.0366553,8.030422336,-1.937320274,-0.001114146,708.4346048,5616300,12.91007789,-13.08332353,42.73835414,-18.63446093,7852971.039
GL,Buy,2023-09-06,108.93,12.30288,9.88747,2.5261505,17.41372854,115.1556519,-0.066651141,108.9543481,1.550325942,-2.209212855,-0.423735974,111.3288186,14598200,10.36789298,-1.801764706,33.37168967,-12.45657125,3300156.319
WAB,Buy,2023-09-06,109.17,31.125826,18.577074,2.39056,34.38885163,114.9505763,0.073524983,109.5004237,1.362538169,-1.662705714,-0.320184315,111.8087946,10706200,18.27731092,-1.512676471,39.99419995,-6.521602787,37023506.12
PPL,Buy,2023-09-06,24.41,27.25,14.9725275,1.4416463,20.00072404,26.3475033,0.059246964,24.2524967,0.523751649,-1.718371679,-0.055625301,25.0253589,-33596900,15.49295775,-1.334235294,32.18733264,-39.04815709,97962436.54
AWK,Buy,2023-09-06,136.87,24.557142,21.222221,2.3917234,22.55814828,140.583158,-0.065958083,134.484842,1.524578976,-2.206510816,-0.199194116,138.1414083,8434100,-12.75964392,-3.902529412,-10.33341467,-17.76082613,-967318206.9
ATO,Buy,2023-09-06,112.17,18.690096,16.595745,1.5654478,18.33325915,117.3267574,-0.112047949,111.2652426,1.515378709,-2.386202194,-0.382898005,115.4888361,32308700,-13.71340524,-3.121294118,-13.39614013,-16.97126491,-1504667597
UNP,Buy,2023-09-06,215.83,23.933908,19.86248,10.302218,11.67462216,232.4512899,-0.149539393,215.1347101,4.329144926,-2.532370754,-1.676960824,221.9817024,-8789100,7.266881029,-5.945088235,26.35837764,-9.525061006,-10503998.23
ABT,Buy,2023-09-06,101.01,36.8681,23.520548,5.399129,33.39846402,105.5870405,0.01747152,100.3649595,1.305520263,-1.881242344,-0.211441453,103.3048178,17689600,11.829653,-4.148970588,0.94627246,-22.40834849,-5640855495
BAX,Buy,2023-09-06,38.84,0,0,0,30.5085892,42.7796691,0.026085389,38.9023309,0.969334552,-1.8476593,-0.106012931,40.73886139,-2110500,22.94372294,-3.037705882,4.339051352,-33.5370009,-5672288822
VTRS,Buy,2023-09-06,10.56,239.40001,4.290323,0.70225877,10.21462029,11.60616639,-0.297705897,10.44283361,0.290833195,-3.110030132,-0.12514514,10.9019101,85082600,9.722222222,-0.096470588,24.96450761,-1.182111731,162885820.6
CMCSA,Buy,2023-09-06,44.48,11.735849,9.403888,2.094679,36.30200067,47.31732713,0.129276518,44.54567287,0.692913566,-1.445346214,-0.252225094,45.81485494,-181899400,22.29508197,0.571352941,41.76774925,12.61816295,-92863399.83
KDP,Buy,2023-09-06,33.07,18.903225,14.292683,1.5866998,37.46950357,34.02538303,0.06656848,33.13061697,0.223691517,-1.689827157,-0.106494382,33.54897657,-127601800,33.33333333,0.002176471,47.80538378,5.55747887,89179236.33
NTAP,Sell,2023-09-06,79.26,23.410023,15.315946,21.299482,84.0568705,79.13404984,1.169989214,73.99795016,1.284024922,2.612098833,0.405632132,76.55587903,-42189800,99.31271478,0.309735294,70.21465641,8.193104311,21550647.96
ABNB,Sell,2023-09-06,140.78,22.54357,33.39959,12.137166,78.91564228,141.6924397,1.016701938,120.2595603,5.358219854,2.014475011,1.722280505,133.0243762,41568600,88.07471264,-1.678794118,63.97409374,-1.447976872,152030716.3
EOG,Sell,2023-09-06,133.24,9.293846,10.12741,2.4983974,75.62584838,133.8214248,0.925492539,125.5965752,2.05621241,1.658875311,0.12141594,129.4609864,-50281600,78.10707457,1.437647059,57.22761208,14.92107595,24828870.36
OKE,Buy,2023-09-07,63.42,14.104014,13.826476,2.7339935,39.55286748,66.35438883,0.122625575,63.99861117,0.588944417,-1.471276363,-0.160580094,64.95200396,41005900,38.32335329,-0.596852941,36.77031562,-1.018448575,77781998.84
AMGN,Buy,2023-09-07,250.54,22.064102,13.031709,23.656355,46.94417491,261.3512444,0.226487323,247.1307556,3.555122176,-1.066348725,-1.867543663,255.9936379,28525900,14.16837782,3.893235294,-1.903745709,20.33644903,-5544901092
J,Buy,2023-09-07,132,26.401787,16.631046,2.780651,26.00891401,138.0932429,-0.026093991,131.7707571,1.580621463,-2.051091976,-0.879767794,134.5450963,12164600,16.36952998,1.860941176,45.44343548,17.53017118,12872603.82
RHI,Buy,2023-09-07,71.92,20.62371,17.982023,5.211671,40.75331336,76.74666657,0.129488976,72.70933343,1.009333287,-1.4445179,-0.164296596,74.3282368,-35010000,40.31531532,-1.442088235,49.86816546,-12.19729895,22893714.96
GD,Buy,2023-09-07,218.88,22.734608,16.72399,3.5046747,23.81388126,229.1705113,-0.081661438,219.3474887,2.455755645,-2.267733767,-0.969455329,223.9557917,38222900,9.762773723,0.004205882,36.08629949,1.197394559,9960688.878
LMT,Buy,2023-09-07,424,15.774673,15.723328,15.39265,18.22744147,463.8442644,-0.165873785,430.8557356,8.247132197,-2.596053936,-2.43141106,444.6485136,8425800,11.04569666,-8.314235294,27.34283127,-19.88070215,-22598951.35
WMB,Buy,2023-09-07,33.87,13.671641,17.700483,3.6055894,39.75143835,35.354003,0.108949466,34.032997,0.330251499,-1.524595653,-0.15210305,34.59257105,185408000,40.25157233,-0.077735294,39.86678944,5.771575066,195022886
BDX,Buy,2023-09-07,266.98,54.93119,16.701534,2.731399,23.13326468,282.5052053,-0.038908069,265.3337947,4.292852658,-2.101050448,-1.729911455,274.3504604,17362860,16.96428571,-3.656382353,-0.326914575,-0.056377339,-1140636825
KMI,Buy,2023-09-07,16.69,16.952831,14.149606,1.3161942,12.8085968,17.85427141,-0.123293299,16.71272859,0.285385704,-2.43004464,-0.084893481,17.16759087,-170258000,2.105263158,-0.431029412,26.6824139,-16.92720549,224586130.3
QCOM,Buy,2023-09-08,106.17,24.376068,15.903345,8.297129,24.96047585,117.4571323,0.011447926,105.8638677,2.898316163,-1.904726638,-0.132649581,111.0121503,-107085300,5.454545455,-4.344205882,42.0910056,-16.60300736,201341941.7
DVA,Buy,2023-09-08,95.44,18.304583,13.474207,11.423045,29.06522972,108.2825064,0.03439427,94.93349359,3.337253204,-1.815265318,-0.811171804,99.99077118,7466400,9.120171674,-4.418911765,33.39463373,-17.04292452,6578700.511
